gameid,gametype,category,mechanic,playingtime,minplayers,maxplayers,minage,weight,title,year,num_voters,geek_rating,avg_rating
345972,familygames,Animals;; Card Game,Hand Management;; Predictive Bid;; Trick-taking,40,2,5,13,1.9167,Cat in the Box: Deluxe Edition,2022,3202,6.849,7.67
6472,wargames;; strategygames,Bluffing;; Fantasy;; Negotiation;; Novel-based;; Political;; Wargame,Area Movement;; Auction/Bidding;; Events;; Hand Management;; Memory;; Order Counters;; Player Elimination;; Simultaneous Action Selection;; Variable Player Powers,180,3,5,12,3.4507,A Game of Thrones,2003,10478,6.849,7.18
356033,strategygames;; familygames,Fantasy;; Pirates,Action Queue;; Hand Management;; Set Collection;; Simultaneous Action Selection;; Turn Order: Role Order;; Variable Phase Order,60,1,6,14,2.1379,Libertalia: Winds of Galecrest,2022,4182,6.849,7.52
170624,strategygames,Medieval,Grid Movement;; Hexagon Grid;; Mancala;; Rondel;; Variable Player Powers,60,2,4,14,2.4453,Crusaders: Thy Will Be Done,2018,4044,6.848,7.5
266830,strategygames,Economic,Auction/Bidding;; Auction: Sealed Bid;; End Game Bonuses;; Memory;; Set Collection,45,3,5,8,1.5714,QE,2019,4637,6.848,7.4
135219,wargames;; thematic,Adventure;; Fantasy;; Fighting;; Miniatures;; Novel-based;; Wargame,Area Majority / Influence;; Area Movement;; Dice Rolling;; Hand Management,240,2,2,13,3.5921,The Battle of Five Armies,2014,2767,6.848,7.88
218603,abstracts;; familygames,Abstract Strategy;; Economic,Action Points;; Area Majority / Influence;; Bias;; End Game Bonuses;; Hexagon Grid;; Income;; Turn Order: Progressive,60,2,4,10,2.2575,Photosynthesis,2017,22105,6.846,7.01
212445,thematic,Collectible Components;; Fantasy;; Fighting;; Miniatures;; Sports,Critical Hits and Failures;; Dice Rolling;; Grid Movement;; Movement Points;; Variable Player Powers,180,2,2,12,3.52,Blood Bowl (2016 Edition),2016,2632,6.846,7.98
42776,thematic,Fighting;; Miniatures;; Science Fiction;; Video Game Theme,Area Movement;; Campaign / Battle Card Driven;; Cooperative Game;; Dice Rolling;; Hand Management;; Modular Board;; Solo / Solitaire Game;; Variable Player Powers,180,1,4,14,2.8793,Gears of War: The Board Game,2011,4992,6.845,7.47
266121,thematic,Card Game;; Exploration;; Puzzle;; Real-time,Cooperative Game;; Storytelling,60,1,6,10,2.2222,Unlock!: Heroic Adventures,2018,3271,6.844,7.65
340466,thematic,Bluffing;; Deduction;; Fantasy;; Horror;; Novel-based,Area Movement;; Hand Management;; Hidden Roles;; Team-Based Game;; Traitor Game;; Variable Player Powers,240,3,6,14,3.0615,Unfathomable,2021,4035,6.842,7.59
143519,strategygames,Dice;; Fighting;; Science Fiction;; Space Exploration,Area Majority / Influence;; Dice Rolling;; Grid Movement;; Modular Board;; Square Grid,60,2,4,13,2.4807,Quantum,2013,7327,6.839,7.25
113924,thematic,Fighting;; Horror;; Miniatures;; Zombies,Action Points;; Cooperative Game;; Dice Rolling;; Grid Movement;; Hand Management;; Modular Board;; Player Elimination;; Scenario / Mission / Campaign Game;; Variable Player Powers,60,1,6,14,2.5346,Zombicide,2012,18337,6.839,7.11
30869,familygames,Ancient;; Exploration;; Travel,Point to Point Movement;; Set Collection;; Turn Order: Time Track,60,2,4,8,2.1565,Thebes,2007,9693,6.839,7.13
316412,strategygames,Card Game;; Science Fiction,"Cooperative Game;; Cube Tower;; Deck, Bag, and Pool Building;; Scenario / Mission / Campaign Game;; Solo / Solitaire Game;; Variable Player Powers;; Variable Set-up",60,1,4,12,2.7677,The LOOP,2020,3044,6.836,7.79
169255,cgs,Bluffing;; Card Game;; Collectible Components;; Fantasy;; Fighting;; Negotiation;; Novel-based;; Political,Alliances;; Hand Management;; Open Drafting;; Race;; Simultaneous Action Selection;; Take That;; Turn Order: Stat-Based;; Variable Player Powers,120,2,4,14,3.5274,A Game of Thrones: The Card Game (Second Edition),2015,4776,6.836,7.51
111799,wargames,Economic;; Modern Warfare;; Political;; Wargame,Area Majority / Influence;; Area Movement;; Dice Rolling;; Solo / Solitaire Game;; Variable Player Powers,180,1,4,14,3.5826,Cuba Libre,2013,3129,6.835,7.69
286751,thematic,Fighting;; Horror;; Miniatures;; Zombies,Action Points;; Cooperative Game;; Dice Rolling;; Modular Board;; Multiple Maps;; Scenario / Mission / Campaign Game;; Variable Player Powers,60,1,6,14,2.419,Zombicide: 2nd Edition,2021,2701,6.833,8.04
183562,cgs,Aviation / Flight;; Collectible Components;; Miniatures;; Movies / TV / Radio theme;; Science Fiction;; Wargame,Action Queue;; Critical Hits and Failures;; Dice Rolling;; Line of Sight;; Movement Template;; Variable Player Powers,45,2,2,14,2.8393,Star Wars: X-Wing Miniatures Game – The Force Awakens Core Set,2015,3076,6.833,7.75
5782,familygames,Animals;; Card Game,Open Drafting;; Push Your Luck;; Set Collection,30,2,5,8,1.2784,Coloretto,2003,20362,6.83,6.98
328565,strategygames;; familygames,Card Game,Area Majority / Influence;; Closed Drafting;; Set Collection;; Tug of War,35,2,2,10,2.1207,Caper: Europe,2022,2758,6.83,7.8
432,familygames,Card Game;; Number,Hand Management;; Kill Steal;; Score-and-Reset Game;; Simultaneous Action Selection,45,2,10,8,1.1979,6 nimmt!,1994,27262,6.828,6.95
332686,thematic;; strategygames,Economic;; Educational;; Negotiation;; Political,Bribery;; Dice Rolling;; Negotiation;; Push Your Luck;; Simulation;; Voting;; Worker Placement,240,1,6,13,4.4171,John Company: Second Edition,2022,1756,6.827,8.39
325635,strategygames,Card Game;; Fantasy;; Fighting;; Mythology;; Novel-based,Action Points;; Card Play Conflict Resolution;; Hand Management;; Line of Sight;; Point to Point Movement;; Variable Player Powers,20,2,2,9,1.9091,Unmatched: Little Red Riding Hood vs. Beowulf,2020,2004,6.826,8.22
10547,thematic,Adventure;; Exploration;; Horror;; Miniatures,Dice Rolling;; Map Addition;; Modular Board;; Player Elimination;; Role Playing;; Storytelling;; Team-Based Game;; Traitor Game;; Variable Player Powers,60,3,6,12,2.3882,Betrayal at House on the Hill,2004,43959,6.825,7.04
224710,thematic,Adventure;; Fantasy;; Fighting;; Horror;; Medieval;; Miniatures;; Zombies,Cooperative Game;; Dice Rolling;; Modular Board;; Scenario / Mission / Campaign Game;; Variable Player Powers,60,1,6,14,2.4941,Zombicide: Green Horde,2018,3917,6.824,7.71
242705,thematic,Adventure;; Ancient;; Civilization;; Economic;; Exploration;; Fantasy;; Miniatures;; Mythology;; Science Fiction,Command Cards;; Cooperative Game;; Map Addition;; Scenario / Mission / Campaign Game;; Tech Trees / Tech Tracks,0,1,4,12,4.7379,Aeon Trespass: Odyssey,2022,1914,6.824,9.26
174785,wargames;; strategygames,Ancient;; Civilization;; Economic;; Mythology;; Wargame,Area Movement;; Dice Rolling;; Set Collection;; Trading;; Variable Player Powers,120,3,5,14,2.9621,Mare Nostrum: Empires,2016,3988,6.824,7.53
37904,thematic;; familygames,Racing;; Sports,Dice Rolling;; Different Dice Movement;; Grid Movement;; Movement Points;; Player Elimination;; Push Your Luck;; Race;; Roll / Spin and Move;; Simulation;; Turn Order: Stat-Based,60,2,10,8,1.9777,Formula D,2008,19026,6.824,7.0
699,thematic,Adventure;; Exploration;; Fantasy;; Fighting;; Miniatures,Dice Rolling;; Die Icon Resolution;; Grid Movement;; Modular Board;; Role Playing;; Roll / Spin and Move;; Scenario / Mission / Campaign Game;; Square Grid;; Team-Based Game;; Variable Player Powers,90,2,5,14,2.1411,HeroQuest,1989,12914,6.823,7.18
190082,strategygames,Bluffing;; Deduction;; Memory;; Murder/Mystery;; Post-Napoleonic,Hidden Movement;; Point to Point Movement;; Secret Unit Deployment;; Team-Based Game,60,2,4,13,2.1121,Whitehall Mystery,2017,3623,6.823,7.56
119432,strategygames,Trains,Events;; Hand Management;; Open Drafting;; Turn Order: Claim Action;; Worker Placement,90,1,5,10,2.9932,Snowdonia,2012,4911,6.823,7.34
46,strategygames,Renaissance,Auction/Bidding;; Auction: Once Around;; Income;; Push Your Luck;; Set Collection;; Victory Points as a Resource,60,2,6,10,2.25,Medici,1995,7949,6.822,7.16
198953,strategygames,Educational;; Pike and Shot;; Religious;; Renaissance,Action Points;; Auction: Dutch;; Increase Value of Unchosen Resources;; Market;; Open Drafting;; Simulation,120,2,4,12,4.4587,Pax Renaissance,2016,2286,6.822,8.01
1353,partygames,Humor;; Party Game,Acting;; Communication Limits;; Memory;; Team-Based Game,90,4,18,12,1.2048,Time's Up!,1999,5668,6.821,7.29
24508,abstracts;; strategygames,Abstract Strategy;; Territory Building,Chaining;; Layering;; Pattern Building;; Race;; Static Capture;; Sudden Death Ending;; Team-Based Game;; Tile Placement,45,2,4,8,2.2604,Taluva,2006,8487,6.821,7.15
163166,partygames,Bluffing;; Card Game;; Deduction;; Horror;; Party Game,Hidden Roles;; Role Playing;; Roles with Asymmetric Information;; Traitor Game;; Variable Player Powers;; Voting,10,3,7,8,1.3894,One Night Ultimate Werewolf: Daybreak,2015,5704,6.819,7.32
257501,cgs,Card Game;; Collectible Components;; Fantasy;; Fighting,Hand Management;; Take That,45,2,2,14,2.5023,KeyForge: Call of the Archons,2018,11034,6.818,7.14
209778,familygames,Exploration;; Fantasy;; Maze;; Real-time,Communication Limits;; Cooperative Game;; Elapsed Real Time Ending;; Grid Movement;; Map Addition;; Modular Board;; Real-Time;; Solo / Solitaire Game;; Variable Player Powers,15,1,8,8,1.7731,Magic Maze,2017,20018,6.816,6.97
121408,strategygames,Card Game;; Territory Building;; Trains;; Transportation,"Deck, Bag, and Pool Building;; Hand Management;; Network and Route Building",45,2,4,12,2.3785,Trains,2012,8245,6.815,7.14
1513,strategygames,Ancient;; Negotiation;; Political;; Wargame,Auction: Once Around;; Bribery;; Critical Hits and Failures;; Dice Rolling;; Events;; Hand Management;; Income;; Negotiation;; Ownership;; Semi-Cooperative Game;; Simulation;; Solo / Solitaire Game;; Voting,300,1,6,14,4.3583,The Republic of Rome,1990,4133,6.814,7.53
293296,familygames,Card Game;; Comic Book / Strip;; Economic,Contracts;; Open Drafting;; Race;; Set Collection,30,2,4,10,1.8571,Splendor: Marvel,2020,3637,6.814,7.61
356123,strategygames,Deduction;; Math;; Spies/Secret Agents,Deduction;; Solo / Solitaire Game,20,1,4,14,2.4444,Turing Machine,2022,2397,6.813,7.95
13004,familygames,Ancient,Events;; Grid Movement;; Hand Management;; Move Through Deck;; Square Grid;; Take That;; Tile Placement,45,2,4,10,1.8458,The Downfall of Pompeii,2004,8133,6.812,7.15
244115,strategygames,Card Game;; Fantasy;; Fighting;; Science Fiction,"Deck, Bag, and Pool Building;; Delayed Purchase;; Hand Management;; Open Drafting;; Take That",30,2,4,10,1.9865,Shards of Infinity,2018,4125,6.812,7.49
180511,strategygames,Renaissance,Action Points;; Auction/Bidding;; Open Drafting;; Solo / Solitaire Game,90,1,4,13,2.9944,Shakespeare,2015,4263,6.81,7.42
296912,strategygames,Card Game,"Deck, Bag, and Pool Building;; Follow;; Hand Management",40,2,4,10,2.43,Fort,2020,8264,6.809,7.16
355093,strategygames,Fantasy;; Industry / Manufacturing,Contracts;; Dice Rolling;; End Game Bonuses;; Income;; Solo / Solitaire Game,120,1,4,12,3.8351,Woodcraft,2022,2723,6.809,7.78
171499,familygames,Economic;; Farming;; Territory Building,Area Majority / Influence;; Hand Management;; Map Addition;; Tile Placement,45,2,4,8,1.8196,Cacao,2015,10381,6.808,7.09
107529,strategygames;; familygames,Medieval;; Territory Building,Area Majority / Influence;; Chaining;; Enclosure;; Grid Movement;; Hexagon Grid;; Modular Board;; Network and Route Building;; Pattern Building;; Variable Set-up,45,2,4,8,2.0625,Kingdom Builder,2011,22548,6.807,6.95
3201,strategygames,Adventure;; Bluffing;; Deduction;; Fantasy;; Movies / TV / Radio theme;; Novel-based,Area Movement;; Card Play Conflict Resolution;; Hand Management;; Memory;; Secret Unit Deployment;; Simultaneous Action Selection;; Variable Player Powers,30,2,2,12,2.1895,Lord of the Rings: The Confrontation,2002,6860,6.805,7.2
21763,strategygames,Deduction;; Murder/Mystery,Grid Movement;; Hexagon Grid;; Open Drafting;; Variable Player Powers,30,2,2,9,2.1746,Mr. Jack,2006,17434,6.804,6.98
258036,strategygames;; familygames,Negotiation;; Post-Napoleonic,Highest-Lowest Scoring;; Neighbor Scope;; Open Drafting;; Set Collection;; Simultaneous Action Selection;; Team-Based Game;; Tile Placement,60,2,7,10,2.1679,Between Two Castles of Mad King Ludwig,2018,5867,6.802,7.25
50750,strategygames,City Building;; Economic;; Fantasy,"Area Majority / Influence;; Hand Management;; Open Drafting;; Ownership;; Worker Placement;; Worker Placement, Different Worker Types",120,2,5,12,3.0465,Belfort,2011,6286,6.802,7.22
308119,strategygames,Pike and Shot;; Renaissance,Action Points;; Increase Value of Unchosen Resources;; Market;; Open Drafting;; Simulation,120,1,4,12,4.5494,Pax Renaissance: 2nd Edition,2021,1504,6.802,8.59
552,strategygames,Transportation,Action Points;; Action Queue;; Network and Route Building;; Pick-up and Deliver;; Turn Order: Claim Action;; Turn Order: Progressive;; Worker Placement,120,3,5,14,3.0338,Bus,1999,3179,6.801,7.59
374173,strategygames,Card Game;; Science Fiction,"Deck, Bag, and Pool Building;; Open Drafting;; Tug of War",30,2,2,12,2.0119,Star Wars: The Deckbuilding Game,2023,2396,6.801,8.02
58281,cgs,Card Game;; Fantasy;; Fighting,Action Points;; Dice Rolling;; Grid Movement;; Hand Management;; Take That;; Variable Player Powers,60,2,4,9,2.3387,Summoner Wars,2009,6512,6.801,7.23
100423,thematic,Adventure;; Card Game;; Dice;; Fantasy;; Fighting;; Horror;; Novel-based,Cooperative Game;; Dice Rolling;; Die Icon Resolution;; Modular Board;; Re-rolling and Locking;; Solo / Solitaire Game;; Variable Player Powers,90,1,8,13,2.346,Elder Sign,2011,24575,6.799,6.97
271518,familygames,Card Game;; Fantasy;; Movies / TV / Radio theme;; Mythology,Hand Management;; Take That;; Variable Player Powers,60,2,3,10,2.3913,Disney Villainous: Wicked to the Core,2019,4009,6.796,7.56
73171,thematic,Adventure;; Bluffing;; Fighting;; Miniatures;; Science Fiction;; Spies/Secret Agents;; Zombies,Action Points;; Auction: Sealed Bid;; Critical Hits and Failures;; Dice Rolling;; Grid Movement;; Hand Management;; Interrupts;; Line of Sight;; Modular Board;; Open Drafting;; Scenario / Mission / Campaign Game;; Secret Unit Deployment;; Square Grid;; Variable Player Powers;; Variable Set-up,180,2,4,13,3.8974,Earth Reborn,2010,3344,6.794,7.62
357563,familygames,Ancient;; City Building;; Territory Building,End Game Bonuses;; Layering;; Open Drafting;; Pattern Building;; Tile Placement,30,2,4,8,1.7865,Akropolis,2022,3549,6.794,7.55
30380,strategygames,Economic;; Farming,Auction/Bidding;; Hand Management;; Market;; Variable Phase Order;; Voting,120,2,5,10,3.2614,Cuba,2007,8249,6.794,7.13
318009,strategygames,Animals;; Science Fiction,Connections;; Dice Rolling;; Grid Coverage;; Network and Route Building;; Paper-and-Pencil;; Worker Placement with Dice Workers,45,1,4,10,2.8108,Dinosaur Island: Rawr 'n Write,2021,2737,6.794,7.77
135779,partygames,Bluffing;; Deduction;; Party Game,Hidden Roles;; Line Drawing;; Targeted Clues,20,5,10,8,1.1371,A Fake Artist Goes to New York,2011,7286,6.79,7.15
70512,strategygames,Fantasy,Area Majority / Influence;; Modular Board;; Point to Point Movement;; Solo / Solitaire Game;; Tile Placement;; Worker Placement,100,1,4,12,3.3333,Luna,2010,4958,6.788,7.3
88,abstracts;; strategygames,Abstract Strategy;; Medieval,Action Points;; Area Majority / Influence;; Enclosure;; Grid Movement;; Hand Management;; Square Grid;; Three Dimensional Movement;; Tile Placement,60,2,4,10,2.8621,Torres,1999,9480,6.788,7.09
121288,partygames,Card Game;; Humor;; Party Game,Acting;; Simultaneous Action Selection;; Storytelling;; Targeted Clues;; Voting,30,3,6,8,1.2615,Dixit: Journey,2012,4513,6.788,7.39
113294,familygames,Action / Dexterity;; Adventure;; Dice;; Electronic;; Exploration;; Real-time,Cooperative Game;; Dice Rolling;; Elapsed Real Time Ending;; Grid Movement;; Modular Board;; Physical Removal;; Push Your Luck;; Re-rolling and Locking;; Real-Time;; Roll / Spin and Move;; Solo / Solitaire Game;; Tile Placement,10,1,5,8,1.4782,Escape: The Curse of the Temple,2012,16634,6.788,6.97
153016,partygames,Party Game,Line Drawing;; Paper-and-Pencil,30,4,12,12,1.0698,Telestrations: 12 Player Party Pack,2011,2762,6.788,7.74
233247,strategygames,Civilization,Area Majority / Influence;; Increase Value of Unchosen Resources;; Modular Board;; Race;; Variable Player Powers,120,2,4,14,3.1416,Civilization: A New Dawn,2017,6245,6.787,7.27
300300,thematic,Adventure;; Deduction;; Medieval;; Murder/Mystery,Cooperative Game;; Scenario / Mission / Campaign Game;; Storytelling,90,1,4,12,2.037,Chronicles of Crime: 1400,2020,3228,6.787,7.78
203416,thematic;; strategygames;; familygames,Ancient;; Deduction;; Puzzle;; Real-time,Cooperative Game,90,1,6,12,2.7662,Exit: The Game – The Pharaoh's Tomb,2016,6345,6.785,7.18
350933,strategygames;; familygames,Adventure;; Exploration;; Fantasy;; Nautical,Bingo;; Hexagon Grid;; Hidden Victory Points;; Line Drawing;; Network and Route Building;; Pattern Movement,45,1,4,14,2.0364,The Guild of Merchant Explorers,2022,2556,6.784,7.77
2398,abstracts;; familygames,Card Game,Hand Management,30,2,6,10,1.9037,Cribbage,1630,9586,6.784,7.09
126792,strategygames,Animals;; Environmental;; Farming,Grid Coverage;; Grid Movement;; Hexagon Grid;; Network and Route Building;; Worker Placement,120,2,4,13,3.4535,Myrmes,2012,5458,6.783,7.26
150997,thematic,Adventure;; American West;; Exploration;; Fantasy;; Horror;; Miniatures,Cooperative Game;; Dice Rolling;; Grid Movement;; Modular Board;; Role Playing;; Variable Player Powers,180,1,4,12,3.3953,Shadows of Brimstone: Swamps of Death,2014,2382,6.783,8.03
