gameid,gametype,category,mechanic,designer,artist,playingtime,minplayers,maxplayers,minage,weight,urlpic,title,year,num_voters,geek_rating,avg_rating
6472,wargames;; strategygames,Bluffing;; Fantasy;; Negotiation;; Novel-based;; Political;; Wargame,Area Movement;; Auction/Bidding;; Events;; Hand Management;; Memory;; Order Counters;; Player Elimination;; Simultaneous Action Selection;; Variable Player Powers,Christian T. Petersen;; Kevin Wilson,Jacques Bredy;; Thomas Denmark;; Jason Engle;; C. Michael Erickson;; Mark Evans (I);; Anders Finér;; Thomas Gianni;; John Goodenough;; Cos Koniotis;; John Matson;; Scott Nicely;; Roman Papsuev;; Jim Pavelec;; Alexander Petkov;; J. P. Targete;; Sedone Thongvilay;; Timothy Truman,180,3,5,12,3.4507,https://cf.geekdo-images.com/Gr3qfzoK-428kv1M9WUG1Q__original/img/8TVCyztBT_50oYKLtC7dYTxDGnU=/0x0/filters:format(jpeg)/pic1222116.jpg,A Game of Thrones,2003,10480,6.849,7.18
170624,strategygames,Medieval,Grid Movement;; Hexagon Grid;; Mancala;; Rondel;; Variable Player Powers,Seth Jaffee,Adam P. McIver,60,2,4,14,2.4496,https://cf.geekdo-images.com/XkWDxerdbSpZ1UtxWv-a7Q__original/img/a9TPfwOQIsH-4D1JNB86qec2-TI=/0x0/filters:format(jpeg)/pic6740264.jpg,Crusaders: Thy Will Be Done,2018,4048,6.849,7.5
356033,strategygames;; familygames,Fantasy;; Pirates,Action Queue;; Hand Management;; Set Collection;; Simultaneous Action Selection;; Turn Order: Role Order;; Variable Phase Order,Paolo Mori,Lamaro Smith,60,1,6,14,0,https://cf.geekdo-images.com/6e-V_Xb2IsAsMNXU18Fi6A__original/img/gLDo-RR_9RvU_Hrs9DnHWy_TWpk=/0x0/filters:format(jpeg)/pic6669033.jpg,Libertalia: Winds of Galecrest,2022,4193,6.849,7.51
266830,strategygames,Economic,Auction/Bidding;; Auction: Sealed Bid;; End Game Bonuses;; Memory;; Set Collection,Gavin Birnbaum,Anca Gavril,45,3,5,8,0,https://cf.geekdo-images.com/47o_swlkRbfpMH3hnFZgtA__original/img/V6-uacjfLFXQyOVHcLmEOVoZgf8=/0x0/filters:format(png)/pic4383594.png,QE,2019,4644,6.849,7.4
135219,wargames;; thematic,Adventure;; Fantasy;; Fighting;; Miniatures;; Novel-based;; Wargame,Area Majority / Influence;; Area Movement;; Dice Rolling;; Hand Management,Roberto Di Meglio;; Marco Maggi;; Francesco Nepitello,Lucas Graciano;; Jon Hodgson;; Francesco Mattioli;; Ben Wootten,240,2,2,13,3.5921,https://cf.geekdo-images.com/SQBx844N1Ay31pm368Ckkg__original/img/zu-ZhjwIQGzO7uK8Czt0xy4Ud-Y=/0x0/filters:format(jpeg)/pic1886964.jpg,The Battle of Five Armies,2014,2766,6.847,7.88
218603,abstracts;; familygames,Abstract Strategy;; Economic,Action Points;; Area Majority / Influence;; Bias;; End Game Bonuses;; Hexagon Grid;; Income;; Turn Order: Progressive,Hjalmar Hach,Sabrina Miramon,60,2,4,10,2.2575,https://cf.geekdo-images.com/HhkYuVxMy-XrRCBWmZ78Eg__original/img/V6bgfuxV2jfmRbz9pJVyK01x6dI=/0x0/filters:format(jpeg)/pic3364832.jpg,Photosynthesis,2017,22117,6.846,7.01
212445,thematic,Collectible Components;; Fantasy;; Fighting;; Miniatures;; Sports,Critical Hits and Failures;; Dice Rolling;; Grid Movement;; Movement Points;; Variable Player Powers,James M. Hewitt;; Andy Hoare;; Jervis Johnson,Wayne England;; David Gallagher;; Pete Knifton;; Richard Wright,180,2,2,12,3.5098,https://cf.geekdo-images.com/1To3fG0-1ZpX1vfcHGHHYg__original/img/etLhChO09NvKGH9-c04Jw3Q92Xk=/0x0/filters:format(jpeg)/pic3254491.jpg,Blood Bowl (2016 Edition),2016,2632,6.846,7.98
42776,thematic,Fighting;; Miniatures;; Science Fiction;; Video Game Theme,Area Movement;; Campaign / Battle Card Driven;; Cooperative Game;; Dice Rolling;; Hand Management;; Modular Board;; Solo / Solitaire Game;; Variable Player Powers,Corey Konieczka,Ben Zweifel,180,1,4,14,0,https://cf.geekdo-images.com/3A6PI0FkgTLiaESApz5PZg__original/img/KGEA9VCgi8iSSbV_tsbETKmHHI8=/0x0/filters:format(jpeg)/pic1004112.jpg,Gears of War: The Board Game,2011,4992,6.845,7.47
266121,thematic,Card Game;; Exploration;; Puzzle;; Real-time,Cooperative Game;; Storytelling,Mathieu Casnin;; Thomas Cauët;; Cyril Demaegd;; Vincent Goyat;; Dave Neale,Laurent Bazart;; Arnaud Demaegd;; Mahulda Jelly,60,1,6,10,2.2222,https://cf.geekdo-images.com/biw1DYvUdQ4-ZgIOtUDqhQ__original/img/vV6PSQWPpihv9718RaxFEEcgYgA=/0x0/filters:format(jpeg)/pic4432319.jpg,Unlock!: Heroic Adventures,2018,3271,6.844,7.65
340466,thematic,Bluffing;; Deduction;; Fantasy;; Horror;; Novel-based,Area Movement;; Hand Management;; Hidden Roles;; Team-Based Game;; Traitor Game;; Variable Player Powers,Tony Fanchi;; Corey Konieczka,Henning Ludvigsen,240,3,6,14,3.0615,https://cf.geekdo-images.com/1N4DBN9ggYo7didRPyL2bg__original/img/WLWRzXWDzLRPmHNKzr7bJC1IIrg=/0x0/filters:format(jpeg)/pic6230642.jpg,Unfathomable,2021,4038,6.843,7.59
143519,strategygames,Dice;; Fighting;; Science Fiction;; Space Exploration,Area Majority / Influence;; Dice Rolling;; Grid Movement;; Modular Board;; Square Grid,Eric Zimmerman,Georges Bouchelaghem;; Kieran Yanner,60,2,4,13,0,https://cf.geekdo-images.com/Bgle3gjd2wTrD31ps_z92w__original/img/VWKSSnMFxzSIdQ7W6hrdw_VCKmI=/0x0/filters:format(jpeg)/pic1727619.jpg,Quantum,2013,7332,6.84,7.25
113924,thematic,Fighting;; Horror;; Miniatures;; Zombies,Action Points;; Cooperative Game;; Dice Rolling;; Grid Movement;; Hand Management;; Modular Board;; Player Elimination;; Scenario / Mission / Campaign Game;; Variable Player Powers,Raphaël Guiton;; Jean-Baptiste Lullien;; Nicolas Raoult,Miguel Coimbra;; Nicolas Fructus;; Édouard Guiton;; Mathieu Harlaut;; Eric Nouhaut,60,1,6,14,2.5346,https://cf.geekdo-images.com/ZqjfzvtaTIT5FYp1D2CfKw__original/img/Arh3sc5cBx5FYg92vCvwtx-lKJw=/0x0/filters:format(jpeg)/pic1196191.jpg,Zombicide,2012,18339,6.84,7.11
30869,familygames,Ancient;; Exploration;; Travel,Point to Point Movement;; Set Collection;; Turn Order: Time Track,Peter Prinz,Michael Menzel,60,2,4,8,0,https://cf.geekdo-images.com/T4EH02wIepQC4DzyEEY1MQ__original/img/QxPqkxizF0ZN4crTiw_OukDV8c4=/0x0/filters:format(jpeg)/pic2723204.jpg,Thebes,2007,9692,6.839,7.13
316412,strategygames,Card Game;; Science Fiction,Cooperative Game;; Cube Tower;; Deck Bag and Pool Building;; Scenario / Mission / Campaign Game;; Solo / Solitaire Game;; Variable Player Powers;; Variable Set-up,Maxime Rambourg;; Théo Rivière,Simon Caruso,60,1,4,12,2.7677,https://cf.geekdo-images.com/NPWdxDD5uLOBLBDdVgdLvA__original/img/zlx0Qqcgt0TLu62F5sKUmYTDNvc=/0x0/filters:format(png)/pic6034093.png,The LOOP,2020,3050,6.837,7.78
169255,cgs,Bluffing;; Card Game;; Collectible Components;; Fantasy;; Fighting;; Negotiation;; Novel-based;; Political,Alliances;; Hand Management;; Open Drafting;; Race;; Simultaneous Action Selection;; Take That;; Turn Order: Stat-Based;; Variable Player Powers,Nate French;; Eric M. Lang,,120,2,4,14,3.5274,https://cf.geekdo-images.com/2gP4Uti9RPquZVlweeapLw__original/img/BBz4zQ1fTrQtAs_lr39MF6ia-Og=/0x0/filters:format(jpeg)/pic2783386.jpg,A Game of Thrones: The Card Game (Second Edition),2015,4776,6.837,7.51
111799,wargames,Economic;; Modern Warfare;; Political;; Wargame,Area Majority / Influence;; Area Movement;; Dice Rolling;; Solo / Solitaire Game;; Variable Player Powers,Jeff Grossman;; Volko Ruhnke,Xavier Carrascosa;; Rodger B. MacGowan;; Chechu Nieto,180,1,4,14,0,https://cf.geekdo-images.com/6z5ZMIVpFUzn1DHhto3RLw__original/img/Pj0LixQN2LDDFZ2OQGa_XfwDPWc=/0x0/filters:format(jpeg)/pic1723711.jpg,Cuba Libre,2013,3129,6.835,7.69
286751,thematic,Fighting;; Horror;; Miniatures;; Zombies,Action Points;; Cooperative Game;; Dice Rolling;; Modular Board;; Multiple Maps;; Scenario / Mission / Campaign Game;; Variable Player Powers,Raphaël Guiton;; Jean-Baptiste Lullien;; Nicolas Raoult,Édouard Guiton;; Thierry Masson;; Eric Nouhaut,60,1,6,14,2.419,https://cf.geekdo-images.com/81AiTz4hp4TlnzeCMqQMAw__original/img/YJv_Ah9d-me5hoy9s49g3eW1h3c=/0x0/filters:format(jpeg)/pic6091316.jpg,Zombicide: 2nd Edition,2021,2706,6.835,8.04
183562,cgs,Aviation / Flight;; Collectible Components;; Miniatures;; Movies / TV / Radio theme;; Science Fiction;; Wargame,Action Queue;; Critical Hits and Failures;; Dice Rolling;; Line of Sight;; Movement Template;; Variable Player Powers,Alex Davy;; James Kniffen;; Corey Konieczka;; Jay Little;; Adam Sadler;; Brady Sadler,,45,2,2,14,2.8393,https://cf.geekdo-images.com/XbHyT8MyD-FLorGeWAHjzg__original/img/ziZNwXWoOLBQQKl1SO4UZ9YMf8g=/0x0/filters:format(png)/pic2654558.png,Star Wars: X-Wing Miniatures Game – The Force Awakens Core Set,2015,3077,6.833,7.75
328565,strategygames;; familygames,Card Game,Area Majority / Influence;; Closed Drafting;; Set Collection;; Tug of War,Unai Rubio,Josh Emrich,35,2,2,10,2.1207,https://cf.geekdo-images.com/XaAM-6aENSUYDAIsc_y1JA__original/img/M62vMZ5RtmnPVywik4VLg3wMWlg=/0x0/filters:format(jpeg)/pic6767666.jpg,Caper: Europe,2022,2762,6.831,7.8
5782,familygames,Animals;; Card Game,Open Drafting;; Push Your Luck;; Set Collection,Michael Schacht,Guido Favaro;; Michael Schacht;; Oksana Svistun,30,2,5,8,0,https://cf.geekdo-images.com/pd3qaiROSgTJ5js_0e4Nhw__original/img/W1cSDjB5Bi9bGhl3VRxQSP_Vw54=/0x0/filters:format(png)/pic6653783.png,Coloretto,2003,20367,6.83,6.98
432,familygames,Card Game;; Number,Hand Management;; Kill Steal;; Score-and-Reset Game;; Simultaneous Action Selection,Wolfgang Kramer,Timur Baskakov;; Design Edge;; Bill Herrin;; Gatis Sluka;; Franz Vohwinkel,45,2,10,8,1.1979,https://cf.geekdo-images.com/JFhLVSRFQ2mtWRNHgbZ3Wg__original/img/9fIiXGmstIfL7rLvn9pNXM1Bw6Q=/0x0/filters:format(jpeg)/pic2602138.jpg,6 nimmt!,1994,27271,6.829,6.95
325635,strategygames,Card Game;; Fantasy;; Fighting;; Mythology;; Novel-based,Action Points;; Card Play Conflict Resolution;; Hand Management;; Line of Sight;; Point to Point Movement;; Variable Player Powers,Noah Cohen;; Rob Daviau;; Justin D. Jacobson;; Brian Neff,Marc Aspinall;; Ian O'Toole,20,2,2,9,1.9091,https://cf.geekdo-images.com/7CFgBadtCNf5Mzi1nsrL2Q__original/img/Iv0VzhyEa74-sGfbtt9nwrRKZlw=/0x0/filters:format(jpeg)/pic5822480.jpg,Unmatched: Little Red Riding Hood vs. Beowulf,2020,2005,6.826,8.22
332686,thematic;; strategygames,Economic;; Educational;; Negotiation;; Political,Bribery;; Dice Rolling;; Negotiation;; Push Your Luck;; Simulation;; Voting;; Worker Placement,Cole Wehrle,Jan Lipiński;; Amita Pai,240,1,6,13,4.4171,https://cf.geekdo-images.com/TAdE4z_bwAAjJlmPrkmKhA__original/img/V5wLvuhU3mKNr6PUf1cxyeemh00=/0x0/filters:format(jpeg)/pic6601629.jpg,John Company: Second Edition,2022,1761,6.826,8.39
10547,thematic,Adventure;; Exploration;; Horror;; Miniatures,Dice Rolling;; Map Addition;; Modular Board;; Player Elimination;; Role Playing;; Storytelling;; Team-Based Game;; Traitor Game;; Variable Player Powers,Bruce Glassco;; Rob Daviau;; Bill McQuillan;; Mike Selinker;; Teeuwynn Woodruff,Dennis Crabapple McClain;; Christopher Moeller;; Peter Whitley,60,3,6,12,2.3882,https://cf.geekdo-images.com/lqmt2Oti_qJS65XqHcB8AA__original/img/7R6yYk8A2eUMmSDaxGjae5SceGI=/0x0/filters:format(png)/pic5146864.png,Betrayal at House on the Hill,2004,43966,6.825,7.04
224710,thematic,Adventure;; Fantasy;; Fighting;; Horror;; Medieval;; Miniatures;; Zombies,Cooperative Game;; Dice Rolling;; Modular Board;; Scenario / Mission / Campaign Game;; Variable Player Powers,Raphaël Guiton;; Jean-Baptiste Lullien;; Nicolas Raoult,Nicolas Fructus;; Mathieu Harlaut;; Jérémy Masson;; Thierry Masson,60,1,6,14,2.4941,https://cf.geekdo-images.com/rtJTab2_kHN2k4_nUddRTQ__original/img/Xs4zH6y3WpZ8XFq-X4T1p5XWncY=/0x0/filters:format(jpeg)/pic3564805.jpg,Zombicide: Green Horde,2018,3918,6.824,7.71
174785,wargames;; strategygames,Ancient;; Civilization;; Economic;; Mythology;; Wargame,Area Movement;; Dice Rolling;; Set Collection;; Trading;; Variable Player Powers,Serge Laget,Jean-Marie Minguez,120,3,5,14,2.9621,https://cf.geekdo-images.com/bCT1a-L84zgHRsIkNdH-lA__original/img/llYdd4trnj2VZSx8KHrt2d1LNQU=/0x0/filters:format(jpeg)/pic2648963.jpg,Mare Nostrum: Empires,2016,3988,6.824,7.53
37904,thematic;; familygames,Racing;; Sports,Dice Rolling;; Different Dice Movement;; Grid Movement;; Movement Points;; Player Elimination;; Push Your Luck;; Race;; Roll / Spin and Move;; Simulation;; Turn Order: Stat-Based,Laurent Lavaur;; Eric Randall,Nicolas Caniaux;; Stéphane Poinsot;; Arnaud Simon-Laforet,60,2,10,8,1.9777,https://cf.geekdo-images.com/ScuaQBHRYnsqrwSxSdEdIw__original/img/xqbaVS5XaicATFoKXZn12X1-k_8=/0x0/filters:format(jpeg)/pic519914.jpg,Formula D,2008,19027,6.824,7.0
242705,thematic,Adventure;; Ancient;; Civilization;; Economic;; Exploration;; Fantasy;; Miniatures;; Mythology;; Science Fiction,Command Cards;; Cooperative Game;; Map Addition;; Scenario / Mission / Campaign Game;; Tech Trees / Tech Tracks,Marcin Wełnicki,Bartek Fedyczak;; Piotr Gacek;; Mateusz Lenart,0,1,4,12,4.7322,https://cf.geekdo-images.com/l5vgu2EcX8qm7_p9zhROuQ__original/img/Ua9vz7SNNj175jUlBuA0t7To1FQ=/0x0/filters:format(jpeg)/pic4874391.jpg,Aeon Trespass: Odyssey,2022,1917,6.824,9.25
699,thematic,Adventure;; Exploration;; Fantasy;; Fighting;; Miniatures,Dice Rolling;; Die Icon Resolution;; Grid Movement;; Modular Board;; Role Playing;; Roll / Spin and Move;; Scenario / Mission / Campaign Game;; Square Grid;; Team-Based Game;; Variable Player Powers,Stephen Baker,Gary Chalk;; Nikki Dawes;; Max Dunbar;; Les Edwards,90,2,5,14,2.1411,https://cf.geekdo-images.com/v695lqCTLA_PU6fBHmfXCA__original/img/FvYaNQJLXa_xnW6Pz4bM4QhMQvM=/0x0/filters:format(jpeg)/pic5676212.jpg,HeroQuest,1989,12918,6.823,7.18
190082,strategygames,Bluffing;; Deduction;; Memory;; Murder/Mystery;; Post-Napoleonic,Hidden Movement;; Point to Point Movement;; Secret Unit Deployment;; Team-Based Game,Gabriele Mari;; Gianluca Santopietro,Alan D'Amico;; Gianluca Santopietro,60,2,4,13,2.1121,https://cf.geekdo-images.com/LA-CPp3BnCHkJa8ut85aIQ__original/img/0OqPWgqiD32midVjoYvwTvHZ62Y=/0x0/filters:format(jpeg)/pic3360633.jpg,Whitehall Mystery,2017,3625,6.823,7.56
119432,strategygames,Trains,Events;; Hand Management;; Open Drafting;; Turn Order: Claim Action;; Worker Placement,Tony Boydell,Tony Boydell;; Klemens Franz;; Charlie Paull,90,1,5,10,0,https://cf.geekdo-images.com/04SK6RPEqcArT_g8wHH2TA__original/img/NoGoAZPF6DQ_GQoBEXD7rnI2Lvk=/0x0/filters:format(jpeg)/pic1430858.jpg,Snowdonia,2012,4911,6.823,7.34
46,strategygames,Renaissance,Auction/Bidding;; Auction: Once Around;; Income;; Push Your Luck;; Set Collection;; Victory Points as a Resource,Reiner Knizia,David Cherry;; Vincent Dutrait;; Dominique Ehrhard;; Franz Vohwinkel,60,2,6,10,0,https://cf.geekdo-images.com/1njrltRuw3DrS0gNNu02Dg__original/img/DcY7lagZO1XKuTQY5Tfk8Hwm0B8=/0x0/filters:format(jpeg)/pic2672797.jpg,Medici,1995,7951,6.822,7.16
198953,strategygames,Educational;; Pike and Shot;; Religious;; Renaissance,Action Points;; Auction: Dutch;; Increase Value of Unchosen Resources;; Market;; Open Drafting;; Simulation,Phil Eklund;; Matt Eklund,Phil Eklund,120,2,4,12,4.4587,https://cf.geekdo-images.com/gIHITIenJOCIsO_vQNEE0w__original/img/uA5sBhOxrTYKL4dTy6NhC_UhPCI=/0x0/filters:format(jpeg)/pic3009233.jpg,Pax Renaissance,2016,2286,6.822,8.01
1353,partygames,Humor;; Party Game,Acting;; Communication Limits;; Memory;; Team-Based Game,Peter Sarrett,John Vetter,90,4,18,12,0,https://cf.geekdo-images.com/eXgj9wE-fRfd4ZfW6PcjIw__original/img/0MM3j-vUQmrabkHVSC0m49cH4TQ=/0x0/filters:format(jpeg)/pic3690440.jpg,Time's Up!,1999,5669,6.821,7.29
24508,abstracts;; strategygames,Abstract Strategy;; Territory Building,Chaining;; Layering;; Pattern Building;; Race;; Static Capture;; Sudden Death Ending;; Team-Based Game;; Tile Placement,Marcel-André Casasola Merkle,Manuel Casasola Merkle;; Xavier Gueniffey Durin;; Julien Le Faucheur;; Marcel-André Casasola Merkle,45,2,4,8,2.2604,https://cf.geekdo-images.com/bkRKeMDARVQnz0cW5l6f5Q__original/img/DpXcbWpHJLvH7ug7NruCdVlkS20=/0x0/filters:format(png)/pic6973752.png,Taluva,2006,8487,6.821,7.15
356123,strategygames,Deduction;; Math;; Spies/Secret Agents,Deduction;; Solo / Solitaire Game,Fabien Gridel;; Yoann Levet,Sébastien Bizos,20,1,4,14,2.4444,https://cf.geekdo-images.com/un5yundwtC6q1U9gWTY8Yw__original/img/wFqPVYmL1i9rc426afzYana7ZnE=/0x0/filters:format(png)/pic6883492.png,Turing Machine,2022,2420,6.819,7.95
163166,partygames,Bluffing;; Card Game;; Deduction;; Horror;; Party Game,Hidden Roles;; Role Playing;; Roles with Asymmetric Information;; Traitor Game;; Variable Player Powers;; Voting,Ted Alspach;; Akihisa Okui,Gus Batts,10,3,7,8,0,https://cf.geekdo-images.com/-jMVcPlkpLcs-2nA_htb8g__original/img/akA2sjnFZ_b4DVAF4H-G5pK4m5Q=/0x0/filters:format(jpeg)/pic2225958.jpg,One Night Ultimate Werewolf: Daybreak,2015,5706,6.819,7.32
257501,cgs,Card Game;; Collectible Components;; Fantasy;; Fighting,Hand Management;; Take That,Richard Garfield,,45,2,2,14,2.5093,https://cf.geekdo-images.com/ZzJ2NGZz4CXxr1VIRkQZtA__original/img/ePqFX4yps1Mj2muu8YKnJE6wmmg=/0x0/filters:format(jpeg)/pic4298867.jpg,KeyForge: Call of the Archons,2018,11036,6.818,7.14
209778,familygames,Exploration;; Fantasy;; Maze;; Real-time,Communication Limits;; Cooperative Game;; Elapsed Real Time Ending;; Grid Movement;; Map Addition;; Modular Board;; Real-Time;; Solo / Solitaire Game;; Variable Player Powers,Kasper Lapp,Gyom,15,1,8,8,1.7731,https://cf.geekdo-images.com/wJfDIveg2zpTGn8E1WzEpA__original/img/hlp96WuBfwiCijcfPddNmfgTq6E=/0x0/filters:format(jpeg)/pic3268473.jpg,Magic Maze,2017,20022,6.816,6.97
121408,strategygames,Card Game;; Territory Building;; Trains;; Transportation,Deck Bag and Pool Building;; Hand Management;; Network and Route Building,Hisashi Hayashi,Ryo Nyamo,45,2,4,12,2.3785,https://cf.geekdo-images.com/8K9Syz49KOY0nJLR4GB0eg__original/img/UIyVorQES8tTFRj4eDNCfGP7i5o=/0x0/filters:format(jpeg)/pic1606346.jpg,Trains,2012,8249,6.815,7.13
1513,strategygames,Ancient;; Negotiation;; Political;; Wargame,Auction: Once Around;; Bribery;; Critical Hits and Failures;; Dice Rolling;; Events;; Hand Management;; Income;; Negotiation;; Ownership;; Semi-Cooperative Game;; Simulation;; Solo / Solitaire Game;; Voting,Richard Berthold;; Don Greenwood;; Robert Haines,Dave Dobyski;; Charles Kibler;; Kurt Miller;; George I. Parrish Jr.;; Patrick Turner;; Mark Poole,300,1,6,14,0,https://cf.geekdo-images.com/1hw9kRfQg849_J5mjPHuBQ__original/img/2neiZgMUdbeliPtHUp-lSCfAOt0=/0x0/filters:format(jpeg)/pic487045.jpg,The Republic of Rome,1990,4134,6.814,7.53
293296,familygames,Card Game;; Comic Book / Strip;; Economic,Contracts;; Open Drafting;; Race;; Set Collection,Marc André,Marc André,30,2,4,10,1.8571,https://cf.geekdo-images.com/2thZjcw0ZvrsP09PDz002Q__original/img/2UIhoNUKWD5BxIZ6JPd4vmlPOzY=/0x0/filters:format(jpeg)/pic5585867.jpg,Splendor: Marvel,2020,3645,6.814,7.61
244115,strategygames,Card Game;; Fantasy;; Fighting;; Science Fiction,Deck Bag and Pool Building;; Delayed Purchase;; Hand Management;; Open Drafting;; Take That,Gary Arant;; Justin Gary,Aaron Nakahara,30,2,4,10,0,https://cf.geekdo-images.com/GfQBoqOl21zQx-Vy-dSHZw__original/img/OFsvutVOnXspJgkpSfw27Wx-AmA=/0x0/filters:format(png)/pic4064509.png,Shards of Infinity,2018,4132,6.813,7.5
13004,familygames,Ancient,Events;; Grid Movement;; Hand Management;; Move Through Deck;; Square Grid;; Take That;; Tile Placement,Klaus-Jürgen Wrede,Oliver Freudenreich;; Guido Hoffmann,45,2,4,10,0,https://cf.geekdo-images.com/eZjGZ9O4hdUnc47rDgAgRg__original/img/dH4prpq1jPIi9IS_7a44MlBm6J4=/0x0/filters:format(jpeg)/pic1685805.jpg,The Downfall of Pompeii,2004,8134,6.812,7.15
355093,strategygames,Fantasy;; Industry / Manufacturing,Contracts;; Dice Rolling;; End Game Bonuses;; Income;; Solo / Solitaire Game,Ross Arnold;; Vladimír Suchý,Michal Peichl,120,1,4,12,3.8333,https://cf.geekdo-images.com/S1_USNVBwzwidSpxAoKhuw__original/img/v6Siq5_xrd8ONpw_jrcWCLPjVSI=/0x0/filters:format(jpeg)/pic6940296.jpg,Woodcraft,2022,2737,6.811,7.78
374173,strategygames,Card Game;; Science Fiction,Deck Bag and Pool Building;; Open Drafting;; Tug of War,Caleb Grace,Jake Murray;; David Ardila;; Borja Pindado Arribas;; Cristi Balanescu;; Tiziano Baracchi;; Colin Boyer;; Matt Bradbury;; Mark Bulahao;; Rovina Cai;; J. B. Casacop;; Alexandre Dainche;; Anthony Devine;; Alexandr Elichev;; Mariusz Gandzel;; Sergey Glushakov;; Steven Hamilton;; Joel Hustak;; Imaginary Studios;; Nick Ingeneri;; Michal Ivan;; Tomasz Jedruszek;; Jason Juta;; Alex Kim;; Leonid Kozienko;; Raven Mimura;; Mark Molnar;; Ameen Naksewee;; Vlad Ricean;; Adam Schumpert;; Stephen Somers;; Darren Tan;; Ryan Valle;; Magali Villeneuve;; Andreas Zafiratos;; Ben Zweifel,30,2,2,12,2.0116,https://cf.geekdo-images.com/U6scsOGrPtVym4nCLaYjyw__original/img/bPFq87JbA919A2vxks_PFF2DwsY=/0x0/filters:format(png)/pic7387735.png,Star Wars: The Deckbuilding Game,2023,2438,6.811,8.02
180511,strategygames,Renaissance,Action Points;; Auction/Bidding;; Open Drafting;; Solo / Solitaire Game,Hervé Rigal,Arnaud Demaegd;; Neriac,90,1,4,13,0,https://cf.geekdo-images.com/37zrXPBAfqnS6CyeKTYiIw__original/img/3SqhNH97ZQDZM19KlXMiuPOPKVw=/0x0/filters:format(jpeg)/pic2583214.jpg,Shakespeare,2015,4265,6.81,7.42
296912,strategygames,Card Game,Deck Bag and Pool Building;; Follow;; Hand Management,Grant Rodiek,Kyle Ferrin,40,2,4,10,2.43,https://cf.geekdo-images.com/hAsqLdANmtExR5Zi41v94Q__original/img/YSzUnMqcnTg-mSk8VEnBQaRRmJU=/0x0/filters:format(png)/pic5241325.png,Fort,2020,8272,6.809,7.16
171499,familygames,Economic;; Farming;; Territory Building,Area Majority / Influence;; Hand Management;; Map Addition;; Tile Placement,Phil Walker-Harding,Claus Stephan,45,2,4,8,1.8196,https://cf.geekdo-images.com/oPxM0e3HTS0rIc-9H496Pg__original/img/F_WrTBak8Ct7WtS-S-5cEWxSUBQ=/0x0/filters:format(jpeg)/pic2379288.jpg,Cacao,2015,10386,6.808,7.09
